44,14,14,32,48,1.043e+05,16,5,5,32,128,0,16,14,14,128,48,9.8385e+05,16,1,1,2,2,2,2
45,14,14,528,48,2.8181e+06,16,1,1,528,128,0,16,14,14,128,48,9.6284e+05,16,1,1,0,0,0,0
46,7,7,832,48,1.2392e+06,16,1,1,832,160,0,16,7,7,160,48,1.5252e+05,16,1,1,0,0,0,0
47,7,7,832,48,1.2392e+06,16,1,1,832,32,0,16,7,7,32,48,27492,16,1,1,0,0,0,0
48,7,7,832,48,1.2392e+06,16,1,1,832,256,0,16,7,7,256,48,3.6716e+05,16,1,1,0,0,0,0
49,7,7,160,48,1.5252e+05,16,3,3,160,320,0,16,7,7,320,48,5.5072e+05,16,1,1,1,1,1,1
50,7,7,32,48,27492,16,5,5,32,128,0,16,7,7,128,48,2.2742e+05,16,1,1,2,2,2,2
51,7,7,832,48,6.459e+05,16,1,1,832,128,0,16,7,7,128,48,2.108e+05,16,1,1,0,0,0,0
52,7,7,832,48,1.3561e+06,16,1,1,832,192,0,16,7,7,192,48,3.3669e+05,16,1,1,0,0,0,0
53,7,7,832,48,1.3561e+06,16,1,1,832,48,0,16,7,7,48,48,67111,16,1,1,0,0,0,0
54,7,7,832,48,1.3561e+06,16,1,1,832,384,0,16,7,7,384,48,7.7317e+05,16,1,1,0,0,0,0
55,7,7,192,48,3.3669e+05,16,3,3,192,384,0,16,7,7,384,48,7.5623e+05,16,1,1,1,1,1,1
56,7,7,48,48,67111,16,5,5,48,128,0,16,7,7,128,48,2.6176e+05,16,1,1,2,2,2,2
57,7,7,832,48,8.9347e+05,16,1,1,832,128,0,16,7,7,128,48,2.7101e+05,16,1,1,0,0,0,0
58,1,1,1024,48,18303,16,1,1,1024,1000,0,16,1,1,1000,48,0,16,1,1,0,0,0,0
