16,14,14,480,48,1.4303e+06,16,1,1,480,96,3.0873e+04,16,14,14,96,48,5.1335e+05,16,1,1,0,0,0,0
17,14,14,480,48,1.4303e+06,16,1,1,480,16,5.1450e+03,16,14,14,16,48,3.5904e+04,16,1,1,0,0,0,0
18,14,14,480,48,1.4303e+06,16,1,1,480,192,6.1747e+04,16,14,14,192,48,1.0880e+06,16,1,1,0,0,0,0
19,14,14,96,48,5.1335e+05,16,3,3,96,208,1.2041e+05,16,14,14,208,48,1.3618e+06,16,1,1,1,1,1,1
20,14,14,16,48,3.5904e+04,16,5,5,16,48,4.6310e+03,16,14,14,48,48,2.3373e+05,16,1,1,2,2,2,2
21,14,14,480,48,3.1772e+05,16,1,1,480,64,2.0582e+04,16,14,14,64,48,3.3210e+05,16,1,1,0,0,0,0
22,14,14,512,48,3.0156e+06,16,1,1,512,112,3.8420e+04,16,14,14,112,48,6.3619e+05,16,1,1,0,0,0,0
23,14,14,512,48,3.0156e+06,16,1,1,512,24,8.2320e+03,16,14,14,24,48,8.1547e+04,16,1,1,0,0,0,0
24,14,14,512,48,3.0156e+06,16,1,1,512,160,5.4886e+04,16,14,14,160,48,7.8872e+05,16,1,1,0,0,0,0
25,14,14,112,48,6.3619e+05,16,3,3,112,224,1.5128e+05,16,14,14,224,48,1.4992e+06,16,1,1,1,1,1,1
26,14,14,24,48,8.1547e+04,16,5,5,24,64,9.2620e+03,16,14,14,64,48,3.9701e+05,16,1,1,2,2,2,2
27,14,14,512,48,1.2847e+06,16,1,1,512,64,2.1954e+04,16,14,14,64,48,4.0334e+05,16,1,1,0,0,0,0
28,14,14,512,48,3.0883e+06,16,1,1,512,128,4.3909e+04,16,14,14,128,48,8.0550e+05,16,1,1,0,0,0,0
29,14,14,512,48,3.0883e+06,16,1,1,512,24,8.2320e+03,16,14,14,24,48,1.1624e+05,16,1,1,0,0,0,0
30,14,14,512,48,3.0883e+06,16,1,1,512,128,4.3909e+04,16,14,14,128,48,5.5648e+05,16,1,1,0,0,0,0
31,14,14,128,48,8.0550e+05,16,3,3,128,256,1.9759e+05,16,14,14,256,48,1.7169e+06,16,1,1,1,1,1,1
32,14,14,24,48,1.1624e+05,16,5,5,24,64,9.2620e+03,16,14,14,64,48,4.5742e+05,16,1,1,2,2,2,2
33,14,14,512,48,1.4359e+06,16,1,1,512,64,2.1954e+04,16,14,14,64,48,3.8634e+05,16,1,1,0,0,0,0
34,14,14,512,48,3.1171e+06,16,1,1,512,144,4.9397e+04,16,14,14,144,48,9.0815e+05,16,1,1,0,0,0,0
35,14,14,512,48,3.1171e+06,16,1,1,512,32,1.0977e+04,16,14,14,32,48,1.5221e+05,16,1,1,0,0,0,0
36,14,14,512,48,3.1171e+06,16,1,1,512,112,3.8420e+04,16,14,14,112,48,5.7481e+05,16,1,1,0,0,0,0
37,14,14,144,48,9.0815e+05,16,3,3,144,288,2.5008e+05,16,14,14,288,48,2.0774e+06,16,1,1,1,1,1,1
38,14,14,32,48,1.5221e+05,16,5,5,32,64,1.2349e+04,16,14,14,64,48,4.1333e+05,16,1,1,2,2,2,2
39,14,14,512,48,1.5137e+06,16,1,1,512,64,2.1954e+04,16,14,14,64,48,3.9482e+05,16,1,1,0,0,0,0
40,14,14,528,48,3.4603e+06,16,1,1,528,160,5.6601e+04,16,14,14,160,48,1.1068e+06,16,1,1,0,0,0,0
41,14,14,528,48,4.1333e+05,16,1,1,528,32,1.1320e+04,16,14,14,32,48,1.1392e+05,16,1,1,0,0,0,0
42,14,14,528,48,3.4603e+06,16,1,1,528,256,9.0562e+04,16,14,14,256,48,2.1524e+06,16,1,1,0,0,0,0
43,14,14,160,48,1.1068e+06,16,3,3,160,320,3.0874e+05,16,14,14,320,48,2.7631e+06,16,1,1,1,1,1,1
44,14,14,32,48,1.1392e+05,16,5,5,32,128,2.4698e+04,16,14,14,128,48,1.0414e+06,16,1,1,2,2,2,2
45,14,14,528,48,1.7975e+06,16,1,1,528,128,4.5281e+04,16,14,14,128,48,9.6795e+05,16,1,1,0,0,0,0
46,7,7,832,48,1.5124e+06,16,1,1,832,160,8.9190e+04,16,7,7,160,48,2.4642e+05,16,1,1,0,0,0,0
47,7,7,832,48,1.5124e+06,16,1,1,832,32,1.7838e+04,16,7,7,32,48,1.9288e+04,16,1,1,0,0,0,0
48,7,7,832,48,1.5124e+06,16,1,1,832,256,1.4270e+05,16,7,7,256,48,5.1694e+05,16,1,1,0,0,0,0
49,7,7,160,48,2.4642e+05,16,3,3,160,320,3.0874e+05,16,7,7,320,48,6.2008e+05,16,1,1,1,1,1,1
50,7,7,32,48,1.9288e+04,16,5,5,32,128,2.4698e+04,16,7,7,128,48,2.5204e+05,16,1,1,2,2,2,2
51,7,7,832,48,8.0550e+05,16,1,1,832,128,7.1352e+04,16,7,7,128,48,2.1897e+05,16,1,1,0,0,0,0
52,7,7,832,48,1.6080e+06,16,1,1,832,192,1.0703e+05,16,7,7,192,48,4.0242e+05,16,1,1,0,0,0,0
53,7,7,832,48,1.6080e+06,16,1,1,832,48,2.6757e+04,16,7,7,48,48,9.7213e+04,16,1,1,0,0,0,0
54,7,7,832,48,1.6080e+06,16,1,1,832,384,2.1406e+05,16,7,7,384,48,5.2325e+05,16,1,1,0,0,0,0
55,7,7,192,48,4.0242e+05,16,3,3,192,384,4.4458e+05,16,7,7,384,48,5.1323e+05,16,1,1,1,1,1,1
56,7,7,48,48,9.7213e+04,16,5,5,48,128,3.7048e+04,16,7,7,128,48,1.9242e+05,16,1,1,2,2,2,2
57,7,7,832,48,1.1062e+06,16,1,1,832,128,7.1352e+04,16,7,7,128,48,1.5529e+05,16,1,1,0,0,0,0
58,1,1,1024,48,1.9061e+03,16,1,1,1024,1000,6.8677e+05,16,1,1,1000,48,0.0000e+00,16,1,1,0,0,0,0
